,300,500,550,600
52.3252,758.3686,746.373,804.7762,821.2324
52.3512,772.7507,773.626,822.2216,836.2216
52.3772,741.4544,808.1058,766.3084,838.1734
52.4032,735.6334,826.2508,739.299,797.9807
52.4292,748.102,819.3184,782.7942,814.0107
52.4552,788.4531,775.5625,765.3125,819.2031
52.4812,760.2263,806.7085,805.2172,866.2172
52.5072,764.7636,824.9933,803.2364,840.1485
52.5332,722.9735,779.4393,770.617,839.7395
52.5592,748.3737,786.2012,783.2012,818.7701
52.5852,749.791,795.9891,779.5383,840.8905
52.6112,757.7975,799.9494,795.1709,827.4051
52.6372,745.2694,795.1806,817.2758,851.7338
52.6632,758.3724,797.305,830.8925,834.5826
52.6892,773.7833,779.8955,819.1409,851.303
52.7152,792.3483,784.5577,848.5802,795.3278
52.7412,779.0558,782.435,858.4982,799.6988
52.7672,774.7447,781.0334,822.7874,853.635
52.7932,765.646,782,834.3833,870.6642
52.8192,806.0574,823.4516,801.2846,866.0522
52.8452,833.8882,821.0225,828.8432,908.7148
52.8712,768.9976,843.7346,881.2485,876.8456
52.8972,718.4361,859.6026,883.6925,824.2695
52.9232,741.2954,873.6934,888.1289,867.6446
52.9492,766.0835,847.4989,929.0677,892.8747
52.9752,783.7639,824,901.3304,903.756
53.0012,754.7471,834.0046,913.315,918.531
53.0272,750.5648,874.5579,928.2211,916.9499
53.0532,817.6109,876.2535,888.7042,869.0757
53.0792,810.7421,903.1404,916.0516,875.2293
53.1052,800.7944,908.9127,930.9497,904.8047
53.1312,843.0169,856.9775,916.3112,902.4611
53.1572,845.1308,846.2243,896.1962,888.2467
53.1832,827.8857,833.0856,873.9619,881.7096
53.2092,829.5822,821.7099,865.8722,917.0386
53.2352,840.9889,832.5008,890.9492,932.0222
53.2612,824.5144,859.8892,916.15,901.3644
53.2872,847.4568,894.7523,887.4287,886.3968
53.3132,882.1002,921.1859,871.0416,890.8778
53.3392,857.9453,935.2692,869.3502,875.5384
53.3652,827.2723,920.9537,888.5724,873.4334
53.3912,817.6646,919.957,922.043,878.4131
53.4172,831.967,894.058,906.686,847.405
53.4432,800.8862,892.4638,887.5422,817.5276
53.4692,800.4953,940.8514,867.7028,799.7882
53.4952,842.7994,916.8007,840.8004,845.7985
53.5212,809.7319,903.3615,814.9081,866.7952
53.5472,742.8254,895.952,805.5035,837.0069
53.5732,804.0216,855.9276,826.183,858.7446
53.5992,852.9486,846.1177,827.0735,826.0662
53.6252,824.8467,840.2993,823.5111,814.5697
53.6512,827.1708,847.5112,850.8303,856.4899
53.6772,853.2463,867.9663,864.0168,888.1874
53.7032,872.0764,864.1376,862.2442,907.9316
53.7292,874.5243,847.6991,860.4757,861.3979
53.7552,888.6992,865.1954,863.4441,819.3757
53.7812,895.8526,852.8566,913.5976,822.8845
53.8072,895.8978,827.1008,929.1344,869.426
53.8332,840.4962,838.8283,890.0305,853.8283
53.8592,818.5618,896.6411,836.6504,930.1771
53.8852,807.0046,851.2282,838.539,922.9127
53.9112,815.7894,840.1359,869.307,866
53.9372,836.5443,861.3339,879.2922,867.6191
53.9632,839.0227,904.7559,859.878,879.4201
53.9892,818.2115,925,871.6917,909.4011
54.0152,803.6832,910.6909,882.8369,941.4338
54.0412,750.2813,868.7543,902.7665,956.509
54.0672,789.1761,921.3703,906.5451,942.0028
54.0932,825.3129,876.2823,916.9014,932.2449
54.1192,815.3643,877.7108,964.0635,964.8787
54.1452,777.3538,928.1519,999.7575,927.5442
54.1712,769.4962,928.148,925.4978,929.4021
54.1972,846.8491,922.8679,867.0948,958.5095
54.2232,857.1676,923.0994,933.037,969.5029
54.2492,851.632,935.6017,884.2346,925.3983
54.2752,910.4653,965.7589,890.419,886.8514
54.3012,900.788,916.8206,857.2446,865.2283
54.3272,931.8973,965.7531,840.4123,834.2064
54.3532,870.6743,871.8236,843.404,793.6686
54.3792,953.3698,846.1292,825.2545,813.998
54.4052,914.8432,877.473,856.6284,796.9446
54.4312,926.3637,863.5509,812.1177,760.6845
54.4572,846.5114,764.9857,768.0286,776.0986
54.4832,891.1605,792.1423,712.133,778.2431
54.5092,898.026,713.989,802.5966,746.1562
54.5352,899.9011,788.9969,771.7589,758.1514
54.5612,868.2186,788.0068,694.5329,806.6652
54.5872,825.7204,754.5696,812.9728,768.6534
54.6132,771.4672,712.1471,756.6006,804.013
54.6392,843.2185,752.4263,794.4995,782.8418
54.6652,816.4422,733.9769,784.5583,765.7909
54.6912,838.5889,723.5644,714.1768,762.1693
54.7172,793.3183,741.6727,750.1463,768.5354
54.7432,748.433,718.0598,802.8805,801.3299
54.7692,694.7416,755.293,811.5689,805.8276
54.7952,727.0586,761.7116,793.0188,785.211
54.8212,718.4848,733.3938,774.015,833.9549
54.8472,770.9254,755.6367,762.2757,775.4663
54.8732,747.4065,751.1331,813.446,789.7266
54.8992,749.0492,763.8269,835.691,822.3821
54.9252,727.7893,814.6926,824.3319,823.583
54.9512,742.5753,781.6277,784.8493,830.599
54.9772,744.3312,825.7335,846.4217,834.5032
55.0032,754.7184,802.196,803.9347,849.8408
55.0292,729.3047,825.9535,807.4768,873.3642
55.0552,739.8975,816.1025,835.944,836.1585
55.0812,725.7214,832.6628,853.9208,950.7714
55.1072,747.6832,830.9368,886.0376,949.2536
55.1332,741.8271,876.2675,876.1778,991.9168
55.1592,737.235,868.5813,939.081,1006.235
55.1852,721.1443,960.1543,957.7349,987.1242
55.2112,789.0208,953.2543,939.1173,957.1565
55.2372,755.9201,942.9408,938.1463,918.1221
55.2632,761.8348,992.5928,904.462,892.4947
55.2892,766.2773,963.7873,873.1164,902.7376
55.3152,776.6976,986.6199,885.7518,915.3488
55.3412,778.5225,966.4431,874.526,895.0485
55.3672,855.8413,917.7779,868.7423,871.974
55.3932,874.433,871.2442,880.8105,816.0016
55.4192,934.5704,863.9888,848.0533,773.3595
55.4452,944.0792,883.0836,794.2421,794.8231
55.4712,976.858,817.3688,761.1446,779.9974
55.4972,971.4737,796.7149,739.6447,794.1623
55.5232,933.3406,774.1937,726.9917,810.1219
55.5492,887.7295,759.5451,778.2186,767.1038
55.5752,851.845,770.8806,848.9781,734.3318
55.6012,855.1181,777.1926,825.8942,771.143
55.6272,883.3497,785.0362,782.2729,785.5139
55.6532,892.965,792.8822,768.8121,805.398
55.6792,827.684,791.0344,781.9953,774.3147
55.7052,744.3784,771.859,792.2171,764.0557
55.7312,720.3733,774.8533,774.1467,747.5468
55.7572,762.1087,759.5527,786.2269,742.9841
55.7832,744.9521,791.3697,766.3812,804.3506
55.8092,723.7773,806.851,756.3956,835.4493
55.8352,748.0279,794.786,774.9023,842.1116
55.8612,724.6503,796.112,803.7878,875.3497
55.8872,686.3346,788.204,823.9247,839.1344
55.9132,706.8818,800,815.1125,807.4046
55.9392,729.0468,794.3926,835.2149,824.8413
55.9652,718.8605,782.0543,847.5426,786.0775
55.9912,720.7358,801.399,800.4661,765.5526
56.0172,705.5622,816.4992,788.9395,784.6884
56.0432,722.9386,811.1039,844.5792,810.4276
56.0692,761.9237,801.0037,807.8391,783.0158
56.0952,776.6016,757.4465,776.0481,739.107
56.1212,767.3345,784.472,782.2694,755.8698
56.1472,742.0251,797.8893,759.1209,795.1033
56.1732,740.9668,783.4112,772.6552,800.378
56.1992,729.7157,794.1801,804.2639,772.6592
56.2252,761.2697,748.1953,798.3442,732.5954
56.2512,758.3126,749.5805,786.866,773.7682
56.2772,769.2936,764.5128,770.8511,820.6468
56.3032,777.4633,759.4336,751.9851,790.4166
56.3292,787.4852,804.375,767.0565,751.8333
56.3552,748.4574,828.3721,778.648,789.3829
56.3812,736.0418,798.8892,749.7638,792.4791
56.4072,718.7529,761.7945,759.6281,788.8545
56.4332,728.5575,789.3629,750.1505,765.4293
56.4592,734.5703,790.2993,763.1384,792.5804
56.4852,751.4016,739.9551,723.3659,782.3752
56.5112,755.2852,766.2128,744.4538,775.2369
56.5372,729.7172,788.2622,772.7841,780.6967
56.5632,722.6048,773.6664,753.6875,783.4988
56.5892,691,794.9884,750.3001,825.6271
56.6152,694.3489,822.6046,733.7675,784.2792
56.6412,706.2025,797.0277,746.0062,810.3926
56.6672,704.1368,763.8419,745.389,812.4215
56.6932,717.2588,771.8706,773.0501,783.0522
56.7192,745.3318,765.382,758.3923,791.4026
56.7452,711.095,819.7719,786.3383,774.5398
56.7712,764.1241,795.3872,838.3616,825.0575
56.7972,681.8316,840.6226,795.4195,800.9158
56.8232,728.4409,820.8029,798.9095,835.3942
56.8492,720.5201,786.12,809.8002,904.76
56.8752,738.4496,792.3941,852.2655,911.6966
56.9012,736.8045,835.6995,908.9968,990.0129
56.9272,762.6317,833.9024,898.3995,1068.5874
56.9532,768.5181,847.3371,978.3009,1147.0474
56.9792,763.5632,902.2091,1047.6584,1283.6625
57.0052,770.4558,977.3495,1166.7772,1261.6461
57.0312,762.6571,1079.589,1243.4769,1193.6462
57.0572,772.9687,1152.119,1289.3093,1182.8561
57.0832,727.18,1273.0614,1268.1794,1086.4738
57.1092,796.478,1273.5868,1115.522,1131.7115
57.1352,819.0869,1206.0009,1092.2398,1071.0977
57.1612,827.0019,1114.9953,1023.0056,1079.9737
57.1872,828.982,1110.0449,1028.9461,1052.2516
57.2132,913.374,1022.6827,1074.1303,1040.2269
57.2392,901.4036,1065.6739,994.3928,989.4991
57.2652,1069.2185,1087.1862,1020.8375,1084.1248
57.2912,1191.1105,1121.2964,1064.8097,1166.9601
57.3172,1191.3516,1066.5158,1121.6014,1275.4958
57.3432,1280.4222,1019.2204,1148.287,1375.1482
57.3692,1259.3532,1077.7445,1189.627,1467.705
57.3952,1191.3621,1110.3491,1313.3361,1422.1251
57.4212,1073.1874,1258.176,1400.744,1387.2434
57.4472,1016.4104,1326.6157,1409,1354.5709
57.4732,1100.0689,1439.7063,1399.2994,1315.7252
57.4992,1101.5366,1366.8052,1384.9208,1317.9756
57.5252,1008.6253,1362.6203,1381.2759,1365.5494
57.5512,1074.9498,1393.8236,1379.2958,1395.1547
57.5772,1069.6298,1407.4218,1417.7403,1253.3027
57.6032,1055.1806,1420.6516,1330.1225,1171.9032
57.6292,1139.3453,1423.8223,1243.5684,1017.9135
57.6552,1239.2414,1379.3172,1172.9434,952.0662
57.6812,1403.251,1280.7259,1040.4288,972.0872
57.7072,1439.7926,1219.3715,994.356,975.8297
57.7332,1421.2165,1105.6906,980.6082,924.1279
57.7592,1422.1818,1003.5912,980.3182,903.0455
57.7852,1411.7952,997.256,910.8222,862.0971
57.8112,1375.6262,971.1319,867.9194,808.5916
57.8372,1382.831,930.5387,851.3415,806.1444
57.8632,1408.0589,907.5384,815.7464,788.0089
57.8892,1407.7689,868.2906,787.3684,787.2311
57.9152,1329.4018,805.0766,792.4111,761.4724
57.9412,1216.0143,823.6798,816.6915,804.8549
57.9672,1147.7194,801.1726,780.6258,817.5998
57.9932,1091.3111,760.0802,742.5476,791.1304
58.0192,995.8943,750.347,756.8991,787.735
58.0452,943.0741,773.5617,752.7377,748.5309
58.0712,929.7707,745.7806,741.7317,789.7511
58.0972,905.113,775.2113,783.1302,832.0123
58.1232,830.2526,775.7461,767.7036,786.295
58.1492,822.6989,790.5706,762.4689,745.1461
58.1752,787.8127,767.2502,774.2279,774.2241
58.2012,762.2485,786.9075,791.9133,795.7919
58.2272,784.8237,777.1938,768.5409,771.8292
58.2532,767.79,747.079,760.1892,772.3576
58.2792,732.0688,739.2572,790.5255,775.9601
58.3052,714.7921,754.1881,816.8515,790.8812
58.3312,705.5645,765.119,788.2985,831.3951
58.3572,712.3457,783.7805,783.0475,809.6171
58.3832,740.7798,771.5284,787.9623,782.4843
58.4092,728.6186,783.8254,798.6593,821.5294
58.4352,710.2359,778.8499,831.2949,837.6166
58.4612,705.8843,743.0193,806.1673,820.4566
58.4872,712.8062,755.3929,823.4696,792.7397
58.5132,713.0859,779.0944,853.691,814.1029
58.5392,712.9523,772.0976,846.6269,828.7461
58.5652,738.7211,778.3034,856.6276,807.8145
58.5912,741.1792,780.1352,846.5448,844.2084
58.6172,761.2644,755.3587,828.6337,835.7204
58.6432,746.7695,788.9793,798.728,813.6732
58.6692,716.2503,810.1491,804.5923,802.0917
58.6952,743.5982,799.443,810.3791,765.6483
58.7212,742.4896,775.4544,783.7552,781.8952
58.7472,768.6184,768.3092,796.8055,798.3308
58.7732,770.8547,768.2701,790.0536,801.0564
58.7992,743.7716,757.7716,746.8991,781.3559
58.8252,763.6591,769.6091,760.6091,766.6341
58.8512,772.8479,775.1715,779.6991,766
58.8772,766.9259,797.9618,809.3125,774.6516
58.9032,748.6891,781.5458,796.5216,800.7482
58.9292,755.6311,768.3324,830.8872,817.7165
58.9552,758.6837,793.674,794.8177,808.8881
58.9812,751.8725,785.5148,777.0124,792.0342
59.0072,751.6369,795.9248,808.6284,771.3319
59.0332,770.8195,776.9599,789.2465,769.0114
59.0592,729.9783,748.6386,769.1071,787.8515
59.0852,727.1347,770.0003,796.1326,805.3996
59.1112,771.6079,772.5268,775.6759,776.905
59.1372,754.0253,758.1205,781.9174,759.7348
59.1632,741.3662,793.0276,757.3998,817.077
59.1892,722.951,795.1041,805.865,792.0981
59.2152,731.4805,762.1244,796.7902,776.3415
59.2412,729.1073,777,771.3711,799.0432
59.2672,739.8166,785.0865,746.9862,819.0969
59.2932,731.2538,818.1873,759.9908,795.4954
59.3192,704.7116,820.0643,801.306,816.5965
59.3452,665.8756,813.9474,826.7368,830.866
59.3712,704.6436,765.7743,889.9173,859.486
59.3972,682.0524,806.8714,837.6238,849.0429
59.4232,718.9278,828.3905,854.0226,966.711
59.4492,730.8722,789.4277,896.2112,1025.222
59.4752,734.832,817.4317,895.9031,1107.021
59.5012,762.4735,899.0066,992.1234,1207.1454
59.5272,693.3721,877.1729,1066.3872,1301.1928
59.5532,709.2592,988.0158,1209.2332,1395.6166
59.5792,739.7171,1076.7841,1227.0806,1407.2369
59.6052,705.0945,1151.5511,1298.3962,1471.0472
59.6312,762.283,1244.2075,1453.8834,1491.8268
59.6572,784.4519,1304.3726,1453.5971,1375.3225
59.6832,813.731,1467.8073,1484.6537,1366.2706
59.7092,833.7131,1438.8851,1474.9436,1471.2869
59.7352,891.7206,1469.4098,1438.4597,1410.7831
59.7612,877.209,1490.2338,1409.286,1293.7301
59.7872,900.9708,1403.1069,1328.0996,1263.0377
59.8132,1010.7637,1494.9642,1414.031,1086.9825
59.8392,1075.6311,1448.0319,1259.3485,1060.5265
59.8652,1157.4285,1385.9519,1132.9347,1053.2169
59.8912,1304.8234,1295.7632,1127.0818,1030.9408
59.9172,1343.2719,1267.3215,1022.5909,960.7104
59.9432,1430.4718,1199.3132,1050.813,880.9207
59.9692,1478.7491,1024.9329,997.2403,900.1625
59.9952,1423.158,1100.263,940.5938,844.0774
60.0212,1398.9008,987.9481,921.4483,889.9311
60.0472,1395.2009,940.9171,887.6158,870.7118
60.0732,1436.8131,965.4685,864.4279,901.8063
60.0992,1420.8868,883.6674,849.684,864.6533
60.1252,1391.0364,874.6094,914.9742,930.3232
60.1512,1331.1083,879.2994,890.6051,1054.5032
60.1772,1211.5065,908.8983,892.6496,1144.3958
60.2032,1093.7167,890.4792,979.6828,1216.642
60.2292,995.3099,887.6602,1084.8213,1311.0106
60.2552,1025.7504,968.378,1170.255,1479.7339
60.2812,1014.123,1052.4414,1271.6979,1470.8664
60.3072,964.181,1117.621,1371.2335,1492.2132
60.3332,880.2817,1254.8858,1473.9937,1390.1321
60.3592,830.5607,1391.0252,1495.2195,1342.2681
60.3852,816.606,1453.9052,1370.1674,1328.5237
60.4112,877.3733,1464,1364.9473,1273.5152
60.4372,841.4462,1445.2318,1327.7042,1205.9506
60.4632,854.8546,1444.9264,1292.7391,1124.55
60.4892,943.4735,1415.5721,1256.0338,1053.7618
60.5152,1003.0013,1354.2537,1180.8345,1041.0467
60.5412,1064.7727,1258.2079,1126.8474,1031.6234
60.5672,1189.4662,1199.6565,1078.542,954.7851
60.5932,1307.9577,1136.8517,1028.4403,840.3656
60.6192,1379.1512,1067.6736,978.2552,832.9759
60.6452,1452.0506,1054.7275,901.5786,822.1601
60.6712,1481.6457,949.8646,881.9214,790.8186
60.6972,1415.8951,904.4241,842.6977,754.2883
60.7232,1374.2258,881.1288,826.699,772.7207
60.7492,1355.8402,834.6803,818.9985,786.5784
60.7752,1348.8652,815.1348,801.4305,799.5434
60.8012,1334.0928,788.3038,788.27,777.1856
60.8272,1223.4839,755.147,776.7773,759.4076
60.8532,1167.0635,748.7358,758.3847,797.7022
60.8792,1118.1234,784.0126,764.1332,813.1052
60.9052,1046.5331,800.1345,789.8753,798.5624
60.9312,971.8395,784.8803,802.6866,774.4473
60.9572,903.8337,768.7158,791.2975,752.8203
60.9832,866.3563,753.8646,787.5083,773.5756
61.0092,794.3671,762.9731,812.7001,799.7271
61.0352,747.2251,760.2795,828.955,822.333
61.0612,775.5792,777.2933,785.9675,803.0934
61.0872,763.8185,791.4119,784.2029,806.2029
61.1132,715.2176,771.5508,779.131,826.7538
61.1392,735.729,756.4122,764.4523,798.8607
61.1652,760.7587,750.6206,789.3794,794.6206
61.1912,730.2587,772.8154,789.4077,816.3524
61.2172,747.7916,814.4651,821.106,828.0164
61.2432,764.855,812.9805,821.5256,824.2157
61.2692,726.8014,792.6282,787.4332,825.2671
61.2952,733.9686,789.9094,790.1165,833.159
61.3212,741.4257,773.2551,806.2278,839.9727
61.3472,732.262,802.4034,823.7897,802.1622
61.3732,759.9215,814.0187,860.1718,803.5006
61.3992,765.6691,826.7804,882.9414,860.9444
61.4252,730.7579,804.3055,819.0211,863.6945
61.4512,729.5463,799.8254,834.463,880.1786
61.4772,715.2467,834.4617,872.2771,869.369
61.5032,703.3543,803.9261,868.2539,905.0739
61.5292,742.6601,781.3793,893.3517,992.7488
61.5552,725.3058,834.8054,911.6759,1098.0366
61.5812,731.9014,839.2615,925.4507,1166.9326
61.6072,779.1804,836.5576,995.9406,1297.315
61.6332,738.8798,901.0726,1122.6705,1549.8665
61.6592,728.7156,977.6034,1266.4632,1744.0066
61.6852,720.8641,1068.0136,1453.9701,1826.3315
61.7112,716.2848,1184.3894,1659.3399,1829.3082
61.7372,758.0369,1357.1474,1842.0184,1725.2068
61.7632,769.1385,1585.4469,1852.3407,1550.0196
61.7892,783.3566,1650.9875,1824.7598,1402.6523
61.8152,781.5975,1845.6211,1626.149,1406.2422
61.8412,805.6058,1842.648,1476.9854,1413.8362
61.8672,856.405,1735.99,1373.665,1294.26
61.8932,899.7293,1614.4202,1389.6573,1263.8067
61.9192,969.3663,1481.5235,1390.411,1193.8946
61.9452,1098.1729,1352.1121,1286.4439,1019.7547
61.9712,1211.401,1398.1409,1236.8971,937.916
61.9972,1407.9424,1388.9824,1080.7042,885.1353
62.0232,1614.3477,1233.653,990.9263,861.908
62.0492,1790.181,1110.5119,908.8854,796.3857
62.0752,1885.1157,1044.347,835.3619,857.8197
62.1012,1860.1986,991.0004,816.1901,781.2727
62.1272,1750.9601,880.0862,807.5671,786.4516
62.1532,1585.4948,845.0829,787.2876,755.7643
62.1792,1532.1725,824.1642,788.4532,825.8205
62.2052,1416.2399,793.924,769.9477,786.6033
62.2312,1401.3164,789.6956,745.5287,723.6435
62.2572,1321.6178,744.4603,756.8754,761.5617
62.2832,1322.5663,769.7861,817.9768,770.0289
62.3092,1123.4235,785.092,736.9977,751.4528
62.3352,1000.2049,761.5808,790.2904,789.8416
62.3612,932.7478,782.8352,800.5222,783.275
62.3872,857.7837,772.6985,772.1507,740.3539
62.4132,825.1111,727.1549,794.9225,793.8181
62.4392,805.2658,784.2292,748.6246,780.1861
62.4652,744.4392,740.0678,783.1643,796.6054
62.4912,753.6355,785.4095,765.6296,759.2923
62.5172,785.5791,756.3778,713.3251,779.0527
62.5432,747.2251,751.2119,781.0795,753.4834
62.5692,685.0257,781.9242,721.2773,788.5468
62.5952,780.2078,773.8011,735.5435,808.6163
62.6212,703.6127,788.5933,776.4419,804.4965
62.6472,715.9613,741.9114,740.9848,798.556
62.6732,719.7948,733.4104,780.973,806.0767
62.6992,736.8622,788.0242,772.6877,849.5994
62.7252,730.2244,790.6122,741.1628,842.7141
62.7512,734.2059,765.706,799.4702,779.3974
62.7772,737.5732,749.1342,783.2684,730.5449
62.8032,725.283,802.9546,800.1949,751.1295
62.8292,724.6758,756.0245,827.4605,786.1635
62.8552,707.613,778.1181,812.1291,820.1504
62.8812,738.3573,784.182,816.9983,845.6327
62.9072,750.0405,765.4135,773.7459,808.7865
62.9332,743.0181,804.102,792.5329,814.9637
62.9592,688.9746,825.2474,811.0357,775.6455
62.9852,716.2521,787.5263,792.2064,773.3401
63.0112,684.2001,732.2001,859.7682,768.3158
63.0372,713.4758,745.5474,863.7961,777.3774
63.0632,759.9373,802.6573,810.0912,760.0399
63.0892,765.0908,786.4993,763.7153,784.0234
63.1152,728.7497,819.4525,752.2713,761.4784
63.1412,744.7523,798.622,698.8083,749
63.1672,733.3157,812.3554,771.5728,773.811
63.1932,747.7647,766.6851,749.8892,778.4083
63.2192,770.4027,755.0918,731.5794,771.1767
63.2452,782.1121,739.9473,738.3956,782.5824
63.2712,749.5326,740.7071,761.4143,765.5781
63.2972,748.4818,740.7258,779.9113,775.756
63.3232,787.5195,767.2208,762.5714,766.2208
63.3492,780.9806,772.7691,745.8846,716.6343
63.3752,739.6722,751.2623,721.5968,743.472
63.4012,737.2504,769.2617,730.0659,772.6196
63.4272,747.2193,763.4425,761.2899,787.0222
63.4532,727.0091,720.2125,729.219,778.0078
63.4792,706.512,752.9039,727.1316,739.4582
63.5052,704.8995,735.6497,772.6752,718.1005
63.5312,701.3003,702.6997,752.1019,736.519
63.5572,689.7193,745.6435,741.0417,734.0784
63.5832,683.4499,756.7455,757.6504,733.2031
63.6092,692.1835,743.1608,739.0124,776.4124
63.6352,709.0148,749.7726,738.4388,762.6379
63.6612,726.8869,745.6742,753,758.2624
63.6872,738.0418,755.8654,738.1973,771.1555
63.7132,706.9659,739.9659,729.5057,758.0031
63.7392,692.6426,723.6802,749.2272,741.3762
63.7652,697.0992,752.0555,765.442,745.9949
63.7912,665.4653,784.713,758.0558,778.1782
63.8172,677.493,786.8019,749.3825,772.9401
63.8432,706.5891,759.7455,737.4728,770.3708
63.8692,688.9754,752.5902,738.6393,782.559
63.8952,685.7765,758.6386,750.2235,788.0348
63.9212,696.2098,744.9415,752.8455,787.1561
63.9472,691.4112,744.4767,774.3551,767.1869
63.9732,713.2686,775.3172,753.1392,757.6052
63.9992,745.7827,745.6102,743.3945,724.7766
64.0252,742.0412,736.1131,770.0928,710.0521
64.0512,721.7396,712.7465,752.1389,778.3437
64.0772,690.5135,747.2097,728.808,773.5135
64.1032,683.2538,757.8563,741.4954,755.3517
64.1292,704.3418,743.0506,765.4934,744.0384
64.1552,727.5649,748.991,783.6412,734.9372
64.1812,751.1098,754.6096,792.1028,772.3355
64.2072,727.4635,757.064,769.1524,769.8485
64.2332,754.0426,760.4373,747.4056,727.6456
64.2592,701.2921,762.7748,743.2678,754.3938
64.2852,690.4287,746.1846,660.8291,770.4287
64.3112,673.526,767,700.3569,752.4368
64.3372,707.2624,769.6238,702.8167,783
64.3632,732.2361,761.6,698.459,786.0295
64.3892,783.3844,708.7239,748.6605,796.4552
64.4152,720.6283,696.235,717.0024,776.3429
64.4412,738.2481,727.9958,750.6681,717.2692
64.4672,766.1061,721.4255,749.1701,783.5104
64.4932,703.2918,719.5516,733.1744,744.2456
64.5192,679.1736,708.1222,731.5948,753.1415
64.5452,699.6929,722.1241,758.4771,734.255
64.5712,682.404,747.4231,767.0768,722.8654
64.5972,715.2842,757.0421,726.4947,722.921
64.6232,727.9194,741.6367,692.7503,714.4121
64.6492,732.2834,716.586,715.4172,771.6782
64.6752,730.401,746.2677,702.2703,707.068
64.7012,737.9745,763.099,759.951,725.3949
64.7272,689.0618,767.2131,784.9342,716.2709
64.7532,748.5804,686.316,763.6942,738.0414
64.7792,721.53,715.8433,784.47,768.596
64.8052,744.1568,723.9162,757.8217,727.5918
64.8312,725.034,726.1759,736.585,746.6987
64.8572,733.9081,764.977,767.3377,767.5525
64.8832,675.6744,749.0818,741.2716,759.8117
64.9092,704.8677,732.6914,712.3227,740.0141
64.9352,702.1025,725.8975,740.59,760.2916
64.9612,705.2425,722.7575,729.0727,714.764
64.9872,715.3724,713.8594,732.3867,825.1263
65.0132,740.6875,772.7623,758.9472,764.9912
65.0392,670.392,719.2981,747.0663,763.011
65.0652,693.6294,741.6448,772.5985,739.3706
65.0912,775.8693,703.0146,729.1415,777.0107
65.1172,632.3285,681.741,722.2117,745.1998
65.1432,689.0613,726.8299,773.5587,771.6889
65.1692,692.9449,702.5437,727.8118,748.4334
65.1952,664.9516,740.2677,731.5446,784.3978
65.2212,696.3008,702.299,771.776,744.4489
65.2472,648.6695,712.7265,765.849,745.5755
65.2732,706.4573,698.612,755.9482,788.5434
65.2992,705.838,734.6008,736.1996,773.3044
65.3252,724.4773,746.968,749.936,734.7013
65.3512,636.8326,726.9901,677.59,770.2689
65.3772,711.4144,698.9008,725.8533,762.1522
65.4032,716.4443,689.011,777.7783,777.9669
65.4292,693.8589,727.7453,757.0937,727.7244
65.4552,679.9713,730.8214,763.7001,720.5072
65.4812,687.9096,707.7034,740.4002,740.8192
65.5072,708.7652,714.4223,752.9493,770.2922
65.5332,715.4179,758.9097,803.7454,765.5226
65.5592,677.7904,733.9746,759.2777,778.9207
65.5852,686.0805,748.5833,800.0277,774.3528
65.6112,701.0904,749.5667,761.443,768.8952
65.6372,688.6747,786.3133,742.9349,779.494
65.6632,700.6396,783.6295,785.1116,792.8325
65.6892,658.229,767.0573,746.0041,754.9468
65.7152,653.784,757.108,769.9804,743.946
65.7412,663.8126,788.4225,750.1243,767.5239
65.7672,668.15,777.3504,738.4333,769.5501
65.7932,691.6154,746.0913,765.8558,738.7307
65.8192,731.6596,759.9947,770.7287,722.8191
65.8452,721.6458,767.9393,742.5852,770.4559
65.8712,692.045,750.7528,738.4466,781.4916
65.8972,721.6885,749.6704,749.3375,782.6704
65.9232,752.1711,698.459,791.113,784.0286
65.9492,706.2241,715.3039,779.2873,762.9369
65.9752,710.5011,766.1283,784.3047,774.9419
66.0012,713.3162,747.7503,785.0803,742.2032
66.0272,721.2881,740.3486,803.3147,752.0459
66.0532,745.3652,753.4676,795.3071,787.1502
66.0792,749.2193,751.6217,758.4869,774.0845
66.1052,745.4123,781.4969,719.3181,753.5357
66.1312,720.7348,771.491,695.6448,771.5319
66.1572,692.2114,733.3723,699.5173,761.8803
66.1832,718.0318,758.7054,733.8949,745.3474
66.2092,726.3688,774.3966,763.6717,740.8763
66.2352,722.2991,766.6903,750.6301,753.2938
66.2612,710.8748,780.6189,742.4501,718.8276
66.2872,698.7367,752.1344,729.7899,665.1905
66.3132,716.6906,735.3149,737.9392,702.2375
66.3392,726.5049,743.036,753.036,730.5507
66.3652,725.9769,736.396,735.1618,706.2081
66.3912,705.9452,748.1778,726.5644,724.2756
66.4172,712.5216,715.2321,727.8116,745.0967
66.4432,742.7893,682.3016,749.347,697.3887
66.4692,734.9612,720.4376,766.5125,650.3075
66.4952,729.1223,725.6197,745.2021,660.1649
66.5212,753.3056,697.4289,742.1563,702.3056
66.5472,750.9673,708.4746,736.09,727.2013
66.5732,710.4084,738.5444,707.4538,722.3631
66.5992,720.4077,759.0043,722.4034,729.8069
66.6252,713.8323,752.8863,732.0658,746.0178
66.6512,714.6551,745.3449,741.1383,775.207
66.6772,727.1262,743.5856,727.955,758.2882
66.7032,721.9491,733.2625,726.5299,747.189
66.7292,682.058,726.2241,719.5439,752.3104
66.7552,675.4149,767.7733,725.6228,747.8486
66.7812,689.275,745.7019,719.6813,764.3625
66.8072,710.2324,683.1162,729.7905,774.3486
